track_pt,track_eta,track_phi,det_raw_id
577.846,-1.29284,-2.65408,604051120 604054704 604058800 604062896 637579652 637579684 637612488 637612520 
549.069,1.29262,0.487517,604018208 604021792 604025888 604029984 637579270 637579302 637612038 637612106 637612138 
746.9,-0.244541,-2.05555,577077248 581271552 585433088 589627392 637568081 637568113 637572177 637633557 637633589 637635605 
841.475,0.244542,1.08609,575504384 579698688 583925760 588120064 637571417 637571449 637632789 637632821 637634837 
506.221,-1.84546,-0.0505767,604049928 604050440 604054024 604058120 604062216 637632612 687882272 687886656 687891232 687898656 687907616 
455.156,1.84559,3.09092,604017304 604017816 604021328 604025424 604029520 637632998 687886626 687886882 687903010 687903266 
367.962,-2.22694,2.92748,604050064 604050576 604054088 604058184 604062280 687886368 687886624 687902752 687903008 
379.88,2.22716,-0.214028,604017440 604017952 604021392 604025488 604029584 687891234 687907362 687907618 
293.438,-1.30832,-1.41966,604051176 604054760 604058856 604062952 637583876 637583908 637616712 637616744 637649480 
311.498,1.3082,1.72188,604018264 604021848 604025944 604030040 637583494 637583526 637616330 637616362 
218.491,0.0804427,-0.573798,577863680 582057984 586252288 590446592 637568405 637568437 637568469 637570453 637570485 637572597 637601205 
224.061,-0.0810516,2.56768,576290816 580485120 584679424 588873728 637567637 637567701 637567733 637569685 637569717 637600437 
319.362,-1.95912,2.78937,604050056 604050568 604054088 604058184 604062280 687886368 687902752 
405.891,1.9593,-0.352194,604017432 604017944 604021392 604025488 604029584 687890978 687907362 
66.7082,0.586881,-1.40512,577372160 581566464 585760768 591036416 637568153 637572349 637633689 637633721 637635737 637635769 637637849 
67.4605,-0.587032,1.73643,575733760 579928064 584122368 590643200 637567377 637575661 637632913 637632945 637634961 637634993 637637073 
972.774,-0.288528,-2.66086,580976640 585170944 589365248 637567921 637567953 637567985 637569969 
973.258,0.288813,0.480722,575242240 579469312 583663616 587857920 637567193 637569209 637571321 637632661 
726.524,-1.73219,1.81499,604050008 604050016 604050520 604050528 604054064 604062808 637616356 637620452 637649092 637653188 687884832 687885088 687901216 687901472 
933.736,1.73207,-1.32662,604017384 604017392 604017896 604017904 604021368 604025464 604030184 604030192 637616742 637620838 637649478 637653574 687889442 687889698 687905826 687906082 
88.2864,-2.15543,2.83548,604050056 604050568 604054088 604058184 604062280 687886368 687886624 687902752 687903008 
90.9386,2.15544,-0.306039,604017432 604017440 604017944 604017952 604021392 604025488 604029584 687890978 687891234 687907362 687907618 
727.109,-1.10308,-1.49347,577273856 604054752 637612584 637616680 637633677 637635725 637645320 637649416 
903.515,1.10262,1.64802,575832064 604021840 604021848 604025944 637612202 637616298 637632925 637632957 637634973 637644938 637649034 
532.912,0.635165,1.20122,575537152 579731456 583958528 588152832 588414976 637567485 637632793 637632825 637634841 637634873 
478.259,-0.635145,-1.94045,577044480 581238784 585400320 589594624 637568109 637572173 637633553 637633585 637635601 637635633 
358.946,-1.42832,-0.327774,604051224 604054808 604058904 604063000 637584068 637616772 637616804 637649640 
356.51,1.42834,2.81378,604018312 604021896 604025992 604030088 637583686 637616390 637616422 637649258 
383.615,-1.42993,-3.07797,604051096 604054680 604058776 604062872 637567428 637600132 637600164 637604260 637633000 
334.046,1.42987,0.0637477,604018184 604021768 604025864 604029960 637567046 637599750 637599782 637632618 
968.136,-1.55909,2.89204,604050064 604050576 604051080 604051088 604054664 604058760 604058768 604062856 604062864 637583716 637587812 637616452 637620548 637649156 637649188 637653252 637653284 687886368 687886624 687903008 
1044.7,1.55931,-0.249625,604018456 604018464 604022040 604022048 604026136 604026144 604030232 604030240 637584070 637584102 637588198 637616838 637620934 637649542 637649574 637653638 637653670 687891234 687907618 
437.653,-0.723507,-0.243968,577830912 579108864 586186752 587497472 637569069 637632621 637633937 637635985 
474.827,0.723657,2.89767,576323584 580812800 584744960 588939264 637569853 637571805 637633177 637635225 637637373 
827.124,-1.05724,1.52332,575700992 579895296 604051536 604054608 637567373 637612200 637632909 637632941 637634957 637644936 
1064.49,1.05718,-1.6183,577404928 581599232 604018912 604021984 637568157 637612554 637612586 637633725 637635741 
340.413,-1.91226,1.1015,604049976 604050488 604054048 604058144 604062240 687883808 687884064 687900192 687900448 
378.097,1.91236,-2.04008,604017352 604017360 604017864 604017872 604021352 604025448 604029544 687888418 687888674 687904802 687905058 
270.242,-1.17631,1.74094,575700992 604054616 604058712 604062808 637583560 637632909 637649064 
293.254,1.17631,-1.40063,577404928 604021992 604026088 637583946 637633693 637649450 
421.715,-0.304703,-1.44259,577306624 581500928 585695232 590938112 637568177 637570193 637570225 637572305 637572337 
431.251,0.304766,1.699,575766528 584187904 590741504 637567381 637571545 637575673 
668.565,-0.642397,-0.58757,577830912 582025216 586186752 590381056 637568461 637572589 637633937 637633969 637635985 637636017 
740.878,0.642241,2.55428,576323584 580517888 584744960 588939264 637567709 637567741 637633177 637633209 637635225 637635257 
651.142,0.874786,-0.498695,577929216 582123520 586317824 637568413 637568445 637570461 637603261 637634013 637638109 
774.287,-0.875114,2.6429,576225280 580419584 584613888 637567629 637567661 637569677 637602477 637633229 
404.692,-1.05748,3.00825,576487424 580681728 604051600 604054672 637567757 637620488 637620520 637633325 637635341 
385.692,1.05759,-0.133368,575045632 579239936 604018976 604022048 637620906 637632541 637632573 637634589 637653642 
55.2158,-1.36714,-1.70204,604051160 604051168 604054744 604054752 604058840 604058848 604062936 604062944 637575716 637608452 637608484 637608552 637612548 637612580 637612648 637641288 637645384 
53.639,1.36733,1.43931,604018248 604021832 604025928 604030024 637575334 637608070 637608102 637608170 637640906 
811.252,-1.66948,-2.25086,604050112 604050624 604054112 604058816 604062912 637620676 637620708 637653444 687888160 687904544 
900.631,1.66936,0.890802,604017200 604017712 604021272 604025904 604030000 637620294 637620326 637653062 687883554 687899938 
53.4651,-1.03221,-0.326964,577798144 581992448 604051736 604054808 637568397 637584040 637616776 637616808 637633965 637635981 637636013 
53.2318,1.03206,2.8148,576356352 580812800 604018824 604021896 637567645 637583658 637616394 637633341 637635229 
638.52,-1.56972,-2.30828,604050112 604050624 604051136 604058816 604062912 637587940 637620676 637653380 637653412 687888160 687904544 
707.334,1.5695,0.83342,604017200 604017712 604018224 604025904 604030000 637587558 637620294 637652998 637653030 687883554 687899938 
28.613,-1.44611,-0.643619,604051216 604054800 604058896 604062992 637579972 637612708 637645444 637645544 
28.2302,1.44637,2.4979,604018296 604021880 604025976 604030072 637575494 637608198 637608230 637640966 637641066 
487.69,-1.91494,1.33562,604049984 604049992 604050496 604050504 604054048 604054056 604058144 604058152 604062240 604062248 687884064 687884320 687900448 687900704 
478.902,1.91484,-1.80593,604017360 604017368 604017872 604017880 604021360 604025456 604029552 687888674 687888930 687905058 687905314 
780.331,0.0481866,-0.868837,577601536 581795840 585990144 590446592 637601077 637633813 637635861 637635893 637637973 
783.659,-0.0484998,2.27268,576028672 580222976 584417280 588611584 637600309 637633045 637635093 637635125 637637205 637637237 
208.537,-1.18724,-1.29975,604051184 604054768 604058864 637587972 637588040 637633677 637653544 
192.117,1.18702,1.84186,575832064 604021848 604021856 604025944 604025952 604030040 637583562 637587658 637632925 637649066 637653162 
642.704,0.0839036,-2.98106,576552960 580747264 584941568 589135872 637600565 637633301 637633333 637635349 637635381 637637461 637637493 
689.495,-0.0836261,0.160624,574980096 579174400 583368704 587563008 587825152 637567221 637632533 637632565 637634581 637634613 637636693 637636725 
340.366,-1.51102,1.22917,604051008 604054592 604058688 604062784 637571268 637571300 637636740 637636772 687884064 687900448 
363.762,1.51106,-1.91245,604018384 604021968 604026064 604030160 637571654 637571686 637637126 637637158 
110.869,0.161592,1.16646,575504384 579698688 583892992 588087296 637632789 637632821 637634837 637634869 637636949 637636981 
109.858,-0.161848,-1.97492,577077248 581271552 585465856 589660160 637633557 637633589 637633653 637635605 637635637 637637717 
833.145,0.485956,-1.56268,577372160 581566464 585760768 591003648 637568153 637570201 637570233 637600953 637633753 637635769 637637881 
952.26,-0.485677,1.57904,575733760 579928064 584122368 590675968 637567377 637569425 637569457 637600177 637632977 637634993 
510.988,-0.225398,-1.94549,577077248 581271552 585433088 589627392 637568113 637633557 637633589 637635605 637635637 
516.753,0.225157,1.19608,575504384 579698688 583925760 588120064 637571449 637632789 637632821 637634837 637634869 
488.946,-2.23963,-1.67777,604050136 604050144 604050648 604050656 604054128 604058224 604062320 687888928 687905312 687905568 
583.362,2.23963,1.46346,604017224 604017232 604017736 604017744 604021288 604025384 604029480 687884322 687900706 687900962 
628.718,-0.937763,-3.11406,576487424 580681728 604051608 637567368 637567757 637569805 637633325 637635373 
771.848,0.937709,0.0274451,575045632 579239936 583434240 604018696 637566986 637567005 637567037 637569053 637601853 637632573 637632605 637636701 
265.418,-1.89988,1.5172,604050000 604050512 604054056 604058152 604062248 687884320 687884576 687900704 687900960 
314.881,1.89982,-1.62456,604017368 604017376 604017880 604017888 604021360 604025456 604029552 687888930 687889186 687905314 687905570 
530.684,0.669553,-2.14679,577110016 581304320 585531392 589725696 637568093 637568125 637633561 637633593 637635609 637635641 
510.709,-0.669539,0.994653,575471616 579665920 583827456 588021760 637567309 637571437 637632785 637632817 637634833 637634865 
681.095,-1.94695,-1.67405,604050136 604050144 604050648 604050656 604054128 604058224 604062320 687888928 687889184 687905312 687905568 
939.345,1.94692,1.46729,604017224 604017232 604017736 604017744 604021288 604025384 604029480 687884322 687884578 687900706 687900962 
107.828,-1.38635,-0.220297,604051232 604054816 604058912 604063008 637620868 637620900 637620968 637653704 637653736 
108.634,1.38642,2.92115,604018320 604021904 604026000 604030096 637620486 637620518 637620586 637653322 637653354 
293.288,-0.213062,-1.88749,577077248 581271552 589889536 637568241 637633557 637633589 637635605 
314.812,0.212684,1.25403,575504384 579698688 583925760 637632789 637632821 637634837 637634869 
179.605,-1.40159,1.03243,604051000 604054584 604058680 604062776 637599876 637599908 637632712 637632744 
181.161,1.4016,-2.1091,604018376 604021960 604026056 604030152 637600262 637600294 637600362 637633098 637633130 
302.669,-0.648227,-1.98196,577044480 581238784 585400320 589594624 637568109 637572173 637633553 637633585 637635601 637635633 
299.087,0.648306,1.15963,575537152 579731456 583958528 588152832 588414976 637567485 637571421 637571453 637632793 637632825 637633021 637634841 637634873 
90.1929,0.489404,-2.80043,576585728 581042176 585236480 589168640 637567769 637600697 637633497 637635513 637637497 
89.9558,-0.489368,0.341145,575209472 579403776 583598080 587792384 637567121 637569169 637599921 637632721 637632753 637634737 
134.672,0.0082858,-1.11472,577601536 581795840 585990144 590184448 637601077 637633813 637633877 637633909 637635861 637635893 
132.682,-0.00811331,2.027,576028672 580222976 584417280 588611584 637600309 637633045 637633109 637633141 637635093 637635125 
632.748,-0.946151,2.13821,575963136 580157440 604051560 637567240 637567501 637569549 637633069 637635117 
738.115,0.94605,-1.00336,577667072 581861376 604018936 637567626 637568285 637570333 637633853 637635901 637637981 
56.6635,-1.18813,1.10797,575438848 604054584 604058680 604062776 637567176 637632680 637632781 
57.6391,1.18813,-2.03361,577142784 604018384 604021968 604026064 637571590 637571658 637633066 637633565 637637162 
332.132,-1.59563,2.38389,604050032 604050040 604050544 604050552 604051064 604054080 604058744 604062840 637575524 637608260 637636868 637636900 637640964 637640996 687885600 687885856 687901984 687902240 
330.971,1.59572,-0.75771,604017416 604017928 604018440 604026120 604030216 637575910 637608646 637637254 637641350 637641382 687890210 687890466 687906594 687906850 
712.479,-1.06465,0.682991,575176704 579371008 604051496 604054568 637616136 637616168 637632653 637632685 637634701 637648904 
682.034,1.06481,-2.45846,576880640 581074944 604018872 604021944 637616522 637616554 637633437 637633469 637635485 637649290 
446.157,-1.66676,-1.74668,604050136 604050648 604051160 604054128 604058840 604062936 637608516 637608548 637641220 637641284 687888928 687905312 
423.96,1.66667,1.39483,604017224 604017736 604018248 604021288 604025928 604030024 637608134 637608166 637640838 637640902 687884322 687900706 
852.654,-1.78089,-0.980817,604050168 604050176 604050680 604050688 604054144 604058240 637633220 637633252 637637316 687886144 687889952 687890208 687906336 687906592 
749.908,1.7808,2.16102,604017256 604017264 604017768 604017776 604021304 604025400 637632838 637632870 637636934 687885346 687885602 687901730 687901986 
1073.58,-0.788745,-1.67686,577306624 581468160 585662464 589856768 637568173 637568205 637570221 637633681 637633773 637635729 
